vx,vy,vz
0.0,0.0,0.0
0.9045433532402035,0.43075462991944874,0.6766129079878347
0.06296852519998365,0.008538933040311905,-0.17027906004349844
0.0,0.0,0.0
-0.06676811527377984,0.2676265030296739,0.5285657350821221
0.15066712458310888,0.20583431327179713,-0.1507427488198086
-0.3063849798286706,0.4256247988163591,0.25210263978865455
-0.01203657621346245,0.38378503013079346,0.6722580703247603
0.0,0.0,0.0
0.0,0.0,0.0
0.10370796907626763,0.07928428970435165,0.006511281281826854
0.2149399320193476,0.050032001332338205,-0.17063668166563276
0.0,0.0,0.0
0.19538238843889869,0.12821939513236796,-0.15759192690451204
0.0,0.0,0.0
0.24357900571794505,0.14710765226671996,-0.017166640877204323
0.16880651952689135,0.25628284517674077,-0.1742915611971639
0.2086943427807175,0.15752761685101652,-0.1326771439263892
0.0,0.0,0.0
0.31362136106590105,0.20004944336869948,0.012858931000989868
0.253058014738411,0.5575741374195728,0.6479006015656735
-0.016689056445465273,0.40665491634810036,0.4529251510062962
0.18313281382476082,0.17853007924196304,0.01475013324498779
-0.158971799820166,0.7371905119504852,0.3158809225154205
0.02969439767203155,0.24307859767765327,0.2501326952335632
0.1093627322685973,0.10313851843834075,-0.12027648320107903
-0.3907100672953804,0.6345741930689943,0.3796956884851305
0.3140698712544878,0.18711690561872288,0.4522515906905872
0.19913634721643417,-0.18825412804076935,-0.22657814015693184
-0.2989011045164538,0.18097132306934813,0.3822164485723978
0.021144017028592758,0.4053477223896877,0.4178031325561683
0.0,0.0,0.0
-0.12959225975875258,0.3123352888934194,0.7853529865472099
0.0,0.0,0.0
0.16354583514088253,-0.025922000137419698,-0.05907261160863882
0.20236734036235568,0.3454554828856329,0.36098993318313466
0.24075494520873586,0.19208191451444082,-0.06993551303969583
-0.20442006799854523,0.11131141636629283,0.4624567580848677
0.0,0.0,0.0
0.0,0.0,0.0
-0.22286925107692734,0.30060658132989665,0.7494721447994116
0.1662483794075128,0.11217447940584142,-0.04970361484422944
0.0,0.0,0.0
-0.23271349595862892,0.2598880408204002,0.4091968633047692
0.23849196902667083,0.2805894527238294,-0.0595002723399249
0.15969915737651388,0.23999516557092646,-0.031792758168624806
0.15601657925216866,0.19613043711921996,0.1970734074832572
0.11272734656875368,0.5289062846657069,0.33528544296885754
0.28912455450416485,0.07070830434480965,-0.11461021671610404
0.0,0.0,0.0
0.09950555538378564,0.29845210432767216,0.6460143290037134
0.2979602343870191,0.4929923148357753,0.10979805022706322
0.06522036748006363,0.38849443416779256,0.14986094085842389
0.0,0.0,0.0
0.0,0.0,0.0
0.0776069853076545,0.06000594848238052,-0.06232062310886931
0.0,0.0,0.0
-0.3214543646094621,0.3027437408789928,0.5034862004361615
-0.3581016711515703,0.27970207037470696,0.632847787035142
0.09001788571495224,0.8630363293275984,0.5433714422657866
0.19702615450729058,0.11820395801620874,0.015909115948413346
0.2526069789690811,0.2043614465466121,-0.22782600762364988
0.0,0.0,0.0
0.4396564025907135,0.43508384906902225,0.37908323538072725
0.0,0.0,0.0
0.17627614899694863,0.675736746838851,0.588876605234268
-0.10986598715445652,0.7329842214183645,0.2010566081285847
0.0,0.0,0.0
-0.06010183814938716,0.8836937557916769,-0.08643875691809824
0.2520776687086361,0.49136594134959016,0.4635859395862669
0.19145482368574843,0.6581443378660842,0.47034833669695747
0.0,0.0,0.0
0.19452991111489482,0.3271935074575151,0.28483396403334243
0.09375396272524991,0.0009396651504671038,-0.1467131388130243
0.08329040491908635,0.35090763239208494,0.11480167342211939
0.0,0.0,0.0
0.0,0.0,0.0
0.05092270976389858,0.29998281923632886,0.582210589198276
0.0,0.0,0.0
0.14369735961785127,-0.08680041996033643,-0.3499159028930397
0.29805805902627364,0.13293792404752375,0.09598881641831271
0.2054995322660587,0.21916671169379906,-0.018385185502552075
0.24356545556909717,0.017663784831333428,-0.09112259441083492
-0.21114916578333887,0.27238538945389923,0.24026158348849003
0.39646435741899133,0.3849319382837255,0.37041528914526634
0.0,0.0,0.0
0.0,0.0,0.0
-0.3290189275274871,0.2871653369233524,0.2769563525009177
-0.29184379106222547,0.4576098376558734,0.3039091881043772
0.3029712929081914,0.010198886491298964,-0.08595803903051637
0.17049235964107465,0.09109226607128462,-0.0009629270568638878
0.31778724204681685,0.5426067869667689,0.2091300370384863
0.26166796518271546,-0.05767281295536985,-0.17732164886488685
-0.0721416333441679,0.43444686733825505,0.2611170351660214
0.35895663908639136,0.38591784032834875,0.6823252119917302
0.13765385927470758,0.060663311792110416,-0.022069756647162396
-0.11800290060125285,0.23967999796097036,0.4057887560611831
-0.09402676980024345,0.7629718780569109,0.33484312393656823
0.0,0.0,0.0
0.20408014005674716,0.007034078712137319,0.012912705162237956
0.0,0.0,0.0
0.2369635724488459,0.1475591092930155,-0.06719121864419533
0.36267265172380997,0.1394175237723849,-0.08664825293198947
0.0,0.0,0.0
-0.11634741641488172,0.04544614371213782,0.397736011220687
0.1890431077278113,0.25620800904764884,0.038564993867731635
0.09949339474243243,0.4990078398541965,0.2535401970643509
0.19394472301976493,1.0829310862591304,0.1313045436543996
-0.03517415756231149,0.4363988368767583,0.17639365594285678
0.03507497706529017,0.374711878540301,0.3429136311881993
0.2529018052650592,0.09245209324606064,-0.18189284003952105
-0.056285625544003,0.6633893380051167,0.1197648403653818
0.3013690428464457,0.0679894577137082,-0.11402425515689142
-0.0477142012111998,0.47769535062128643,0.5191878654569997
-0.01037578560658131,0.3848291947411827,0.8319491469865011
-0.06783049267204058,0.6069252494825922,0.540366429200614
0.0,0.0,0.0
0.0,0.0,0.0
0.03879571538216479,0.008617023223712756,-0.04537505726344828
0.301452097688524,0.005097125883121153,-0.059977872988881624
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.1297127154349923,0.6762694866875759,0.5468337344615036
0.0,0.0,0.0
0.0,0.0,0.0
0.1471933818430073,0.021620028030408495,-0.11272394549420847
-0.13101469277417885,0.11389293544711865,0.5794846106476539
0.0,0.0,0.0
0.39387877842335,0.03652215500722891,-0.07674902043955738
0.3077817937541357,0.11131690623416553,-0.13322136492307812
0.065047628471372,0.35226324855838903,0.07220211714419328
0.17726146852776697,0.21708645168432997,-0.1743313825689153
-0.03638083019654422,0.34933067190619366,-0.17291327528561135
-0.18867997118426774,0.6677104392521622,0.3369964606752252
0.18662465291728478,0.001131926286853909,-0.09951723220193162
-0.08875033750714718,0.34021510461933013,0.6675675069405036
0.30221471761151564,0.09562792232721067,0.5685813633751581
0.08547438194804687,0.1478318058281929,-0.08701362919672237
0.0,0.0,0.0
0.2821115258784591,0.07447540541472715,0.11223933222171752
0.0,0.0,0.0
0.1916063500718861,0.03148724375544141,-0.1917888927575154
-0.062019074561746365,0.5257950555876715,0.6363844582083397
0.0,0.0,0.0
0.10778432445610012,0.027433192888502354,-0.06501212555387152
0.0,0.0,0.0
-0.00746249278583537,0.36920892203444833,0.27648915665646
0.0,0.0,0.0
0.228533819000531,0.012817313971347099,-0.23233719194844255
0.2262998674371792,0.0822343580233929,-0.2590197178264376
0.21065774088498385,0.3045014135633468,-0.09518178241731144
0.31176434378730306,0.1451220938962317,-0.05112808974452551
0.19868131162060582,0.06415746827887191,-0.10969440400541479
0.2152733663582264,0.6536871488267445,0.13367693813928927
0.012723948772204379,0.12379637631851483,-0.008446731368446356
0.19878035092013077,0.30194172243966105,0.015321654836341115
0.0021102106372748205,0.15796580914915434,-0.3156156644276955
0.0,0.0,0.0
0.0,0.0,0.0
0.14331376632148998,0.7230599044440349,0.185725517627544
0.07384106848022125,0.011982139496538436,-0.17115016707467515
0.0,0.0,0.0
0.2718466967162047,0.2795250412603136,-0.14945170959814008
-0.05772726044962251,0.7501205876709279,0.13489676458122488
-0.061735114000260424,0.3211167034759958,0.8994065515164954
-0.12071963296125576,0.31859394071718994,0.35145361646058204
0.32011619324627155,0.22630328359259047,-0.00016104682295121212
-0.04317879551461109,0.5472543728932422,0.6962217864491903
0.49074069690862493,0.1570921982474289,0.18811485781045476
0.0,0.0,0.0
0.07049571849877383,0.4763553912003605,0.49692716702154827
0.0,0.0,0.0
0.059047678473945375,0.23167527871188207,-0.20324197535265676
0.22887038453612973,0.08168408052945855,0.07805439927477248
0.1883280389471601,0.8960241529826681,0.5458945800387676
0.16005259461529484,0.8072848830648502,0.5670575134870735
-0.3834171762682055,0.3690393012770818,0.6010711099874699
0.2413728004895911,0.5816480932309531,0.9658218937095423
0.0,0.0,0.0
0.23939684678668285,-0.023377478781773632,-0.053815596672849506
0.0,0.0,0.0
0.0,0.0,0.0
-0.07128659584437037,0.5186482266635247,0.1348081230091115
0.0,0.0,0.0
0.13567330201136,0.420438170543563,0.348357533957791
0.19848492536360327,0.10143782299396768,-0.35558203132650895
0.0,0.0,0.0
0.0,0.0,0.0
0.10621571016852725,0.005574860506837689,-0.355746314501088
0.29033846518792283,0.058325457296904186,-0.024255795398703203
0.0,0.0,0.0
0.43617697633375097,0.077546174318084,0.12877143372745156
0.0,0.0,0.0
0.053109990980283926,0.33644852684431237,0.3226334741850204
0.0,0.0,0.0
0.16507037951241188,0.24345460673476294,-0.13926732953877877
0.0,0.0,0.0
0.0821007617990548,0.031100287558425067,-0.15472950602468014
0.2036988027090444,-0.05266676540698807,-0.09662824024281323
-0.04266721004946709,0.3948672878536643,-0.05158379755051196
0.3361131310158596,0.16160472888650948,-0.24095651272657348
0.0,0.0,0.0
0.0,0.0,0.0
-0.03476447087394915,0.5549037045066466,0.566051799104302
0.09752533505958129,0.05432284784950412,-0.03632150876096864
0.0,0.0,0.0
-0.21318149482050885,0.3492130459454492,0.5351826755272101
0.0,0.0,0.0
-0.10445566489147269,0.39045803080268743,0.20143737083302973
0.18882875745678143,0.02833308028119401,-0.19393799167613926
0.015426339824617932,0.2115127831831587,-0.10136983237962444
0.3899769753561719,-0.03456476689748061,-0.04745189949644915
0.0,0.0,0.0
0.08393397837743377,0.3125656098906741,0.5480926627618629
0.0,0.0,0.0
0.24862560823994997,-0.16478310898668458,0.01691030653876094
0.16522138012724605,0.07382642439793201,-0.18949956388606293
-0.2989801141970791,0.5802480826647416,0.37685296091848614
0.0,0.0,0.0
0.10690161767410326,0.02543169491528991,-0.10883726790724046
0.0,0.0,0.0
0.0,0.0,0.0
0.01671301678065206,0.07694992411475778,-0.19010951620768865
0.0286903660122368,0.8635453815139308,0.02347416013500831
0.12213423029688564,0.14030970601818973,0.01745754918431666
0.17615379993262287,0.19693807767164156,-0.0737953066297938
0.13057963585714583,0.10424124910027768,-0.10303131188510127
0.028718088836041118,0.4883630617358022,0.2090223033051692
0.2194751748970524,0.31567705655028017,0.04305423979411892
0.2540929854670016,0.18569568872747272,-0.16997120531524176
0.0,0.0,0.0
0.16385227450142273,-0.17405893758342314,0.15306933406464115
0.05202171842998835,-0.019104832862089405,-0.19438292967460877
0.0,0.0,0.0
-0.4022316042140333,0.747606524125843,0.29598855031205096
0.0,0.0,0.0
0.0,0.0,0.0
-0.1145398226281187,0.4394589239352105,0.5591693910981105
0.1566813052044817,0.017460566426136886,-0.12991964596722017
0.28564980975791315,0.28633470939654126,0.04718802434136817
0.1220012218883653,0.14728422026984256,0.2751494585689635
0.2815932014362537,0.07562860582299027,-0.1902210948700042
0.3198061008372937,0.08182573387147005,-0.06985406619245871
0.05206859524443007,0.5974083145504865,0.4316763533097527
-0.46940095868006637,0.27504670475042475,0.7273294968530384
0.13927123499012534,0.30959435401049146,-0.21234105745371543
0.0,0.0,0.0
0.0,0.0,0.0
0.17628615448484136,0.34708636236431617,-0.07279017049027185
-0.3948567865656798,0.2699310877512682,0.41687115336516783
0.33286252410012157,0.6751731872991505,0.4987056946406596
0.006826177323093132,0.24197667591667085,0.22366075380956377
0.0,0.0,0.0
0.0,0.0,0.0
0.31519597178332553,-0.04444102886700275,-0.19886051973840804
-0.20441033089847838,0.4151986723592285,0.16978062187268797
-0.03373496342432275,0.4131064427087108,0.312078863116873
0.0,0.0,0.0
0.0,0.0,0.0
0.26356296538392543,-0.005090280713727754,0.05917810875554829
0.0,0.0,0.0
0.15977320937052353,0.04456673386426314,0.15745882827873123
0.20722145163971914,0.14801548038834772,0.058442915623892
0.0,0.0,0.0
0.0,0.0,0.0
0.14879519672343997,0.4643837332544481,0.706453872968944
0.0,0.0,0.0
0.25949480333633557,0.2799118840258829,0.5351855780133126
-0.011583713613068425,0.19245366581471435,0.19759849171291813
-0.0160309084451531,0.35138339659970447,0.43584160244780706
0.013485380869563019,0.44645764900788887,-0.18874684473247838
0.0,0.0,0.0
0.0,0.0,0.0
0.05834288486416495,0.48542535621796007,0.48977198442016806
0.09426432523009845,0.5330540579785915,0.4425928811892342
-0.2300019364493607,0.4903550769490289,0.5285189285777419
0.0,0.0,0.0
0.0,0.0,0.0
0.2222770945184678,0.14465242455800856,-0.1288786506547743
0.23536252759195492,0.047997979463226925,-0.09810479175586932
0.22954437696179422,0.28015146733808816,0.007424241782767858
0.24462552306902294,0.6930736329123194,0.3461462615409235
0.10901402166490873,0.1661436623399109,-0.16699854106707893
-0.04130796792521441,0.057589454354586476,0.5272349165508777
0.2960491096331795,-0.042243492414925546,0.17196130556280378
0.38788877733764726,-0.13512346563111843,-0.14684999101352286
0.0,0.0,0.0
-0.3659853798122577,0.556940911313585,0.08957183859817797
0.0,0.0,0.0
0.02124194645484101,0.5153360704558722,0.17790676684321924
0.27255728331978973,-0.03170768561889545,0.030142680091577057
-0.18848557907656943,0.8637934033532052,0.12542380785301246
0.09026981133878945,0.22667672256229024,-0.06935679770226993
-0.12963116193932434,0.5299526555890579,0.7339097753545416
0.19100258058170314,0.8657556633841684,0.24803627457541666
0.21985975938044708,0.012736470624122061,-0.14073544578684485
-0.12397199154682564,0.5603340632950298,0.31733152398169867
0.220759694932021,0.8300138252525161,0.3623855991898679
0.4739950232001799,0.08930752644024421,-0.12207339151887324
0.25589096815168766,-0.013636845972404534,-0.016629373349702412
0.0,0.0,0.0
0.06577983561445201,0.2468183805549068,-0.4143531612009009
-0.136537610492996,0.26661095967651327,0.19298690298871937
0.051295456001959665,0.9295504882106576,0.2033811734658452
0.31500188541705354,0.23365886003646638,0.04075203740663394
0.15849150811807786,0.13175805566213983,-0.013859368048433341
0.08981608380608751,0.22288252455150276,0.11328755987313262
0.3925275668135891,0.36212382289283057,0.7163986122709748
0.035043012175059084,0.2504872018958232,0.02641014211451656
0.2232446526536216,0.1386954336118267,-0.18427656730314987
0.33376853319610433,0.14126328228160884,-0.038592420079919955
0.0,0.0,0.0
0.13992707144607405,0.5374521084436704,0.4755507329411144
0.19332189073862666,0.11416309986277598,-0.12824237373978048
0.0,0.0,0.0
0.0,0.0,0.0
-0.32174922352764085,0.44808924937924943,0.6469097035336052
0.2963411385345292,0.163759086969938,-0.1143835710250416
0.0,0.0,0.0
0.0,0.0,0.0
0.1026032293958811,0.16852874104547863,-0.07738673678863835
0.1190512161292123,0.6340062890237588,0.6075168422790175
0.0,0.0,0.0
0.2554544694081043,-0.0235289234793606,-0.07240348364922011
0.4231263649111308,0.22705027457386395,-0.05858649538213604
0.0,0.0,0.0
0.2863560179145165,0.24334502630676424,0.04294186324943526
-0.4119504137970258,0.7292598347126213,0.145291888551164
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.21334159601117364,0.12228052660516343,0.21780251758579644
0.28987865157770676,-0.042578125406694915,0.3403208431232903
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.046877196402368676,0.28012266915147654,0.7386495998320088
0.22883385790333097,0.33588653768948495,-0.06773697984132937
0.2926149320536189,0.30625659515379894,0.1676154057647554
0.0,0.0,0.0
-0.2564086326946561,0.40356997634436154,0.5400361968867754
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.21602750854915026,0.3297005671420152,-0.15861999959137293
0.25411384369832396,0.5703369308024959,0.4781110073436524
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.013133771675144745,0.8436914701710825,0.44302991897862326
0.14699425253664591,0.11498724632303853,-0.012888978314430944
0.10042043053364162,0.40598940914073334,0.29893273682877414
0.16676028325553313,0.037777044763130145,-0.25700918351506313
0.0,0.0,0.0
